App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:05:23 PM","7 min 9 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
134456,200000,134457,33,134458,73,134459,1310608,134476,59,
134568,200000,134569,33,134571,97,134572,1315544,134580,81,
134678,200000,134678,33,134680,91,134681,1320132,134759,76,
134775,200000,134776,33,134780,100,134787,1315040,134801,83,
134879,200000,134880,33,134882,97,134887,1311660,134899,81,
134981,200000,134990,33,135020,98,135021,1313940,135070,82,
135083,310000,135088,33,135110,100,135118,1311728,135132,83,
135181,310000,135182,33,135183,91,135184,1311824,135191,73,
135282,310000,135283,33,135287,74,135294,1310244,135335,64,
135383,310000,135383,35,135385,100,135386,1313724,135396,83,
135504,310000,135505,35,135507,93,135508,1318716,135515,78,
135584,310000,135585,35,135587,100,135593,1316024,135619,83,
135684,310000,135685,35,135687,97,135699,1314216,135740,81,
135790,310000,135791,35,135792,97,135804,1311840,135825,81,
135917,310000,135919,35,135920,98,135922,1311404,135947,82,
136001,310000,136004,35,136005,96,136006,1311620,136035,81,
136102,310000,136102,35,136104,66,136104,1311796,136113,51,
136202,310000,136203,35,136205,79,136206,1319196,136276,71,
136325,200000,136326,35,136330,97,136334,1315724,136444,81,
136445,200000,136446,35,136447,100,136449,1314852,136457,83,
136472,200000,136473,35,136475,83,136476,1316828,136503,66,
136573,200000,136574,31,136580,100,136581,1314528,136601,83,
136678,310000,136678,31,136680,100,136681,1313080,136742,83,
136778,310000,136779,0,136781,100,136783,1314256,136804,83,
136880,310000,136881,0,136888,97,136890,1314456,136909,82,
136982,310000,136983,0,136984,94,136985,1313164,136992,79,
137083,310000,137084,0,137109,92,137110,1324120,137116,77,
137193,310000,137194,0,137196,96,137197,1311768,137209,81,
137290,310000,137291,0,137293,100,137294,1317692,137344,83,
137395,310000,137396,0,137399,100,137400,1314112,137429,83,
137499,310000,137501,0,137502,97,137503,1312108,137527,81,
137607,310000,137608,0,137610,100,137611,1312232,137663,83,
137713,200000,137723,31,137730,97,137739,1309804,137752,82,
137813,200000,137814,31,137816,87,137817,1309576,137829,70,
137918,200000,137919,31,137920,100,137921,1314048,137943,83,
138023,200000,138024,31,138026,97,138066,1316200,138139,82,
138139,310000,138140,31,138143,100,138144,1313252,138151,83,
138248,310000,138249,0,138251,97,138253,1311536,138278,82,
138293,310000,138294,0,138331,100,138333,1313284,138428,83,
138428,310000,138433,0,138436,100,138438,1313672,138468,83,
138518,310000,138531,0,138534,100,138550,1309672,138569,82,
138603,200000,138604,0,138607,93,138613,1309280,138620,80,
138707,200000,138708,37,138714,100,138721,1314404,138749,83,
138810,200000,138811,37,138813,97,138814,1316292,138921,81,
138921,310000,138922,37,138924,100,138925,1315756,138938,83,
139018,310000,139028,37,139032,100,139033,1312116,139051,83,
139121,310000,139122,37,139131,100,139134,1312392,139156,83,
139224,310000,139224,37,139228,100,139229,1313688,139255,83,
139327,310000,139328,37,139329,97,139330,1312176,139347,81,
139428,200000,139428,37,139430,85,139431,1310100,139449,71,
139529,310000,139530,37,139532,100,139537,1315104,139566,83,
139631,310000,139632,37,139634,97,139635,1317280,139703,81,
139732,310000,139733,37,139734,100,139735,1314748,139751,83,
139848,310000,139849,32,139850,91,139851,1315308,139897,76,
139958,310000,139962,32,139966,97,139967,1313260,140076,81,
140077,310000,140078,32,140079,100,140084,1313264,140102,83,
140159,310000,140160,32,140161,96,140165,1312396,140178,81,
140260,200000,140261,32,140262,76,140263,1312020,140288,62,
140360,310000,140361,32,140362,86,140363,1318344,140406,75,
140461,310000,140489,0,140490,96,140492,1316064,140589,80,
140601,310000,140602,0,140603,100,140605,1315096,140619,83,
140663,310000,140664,0,140666,96,140668,1314876,140695,81,
140763,310000,140771,0,140777,97,140787,1314932,140844,82,
140868,310000,140869,0,140870,100,140871,1315116,140899,83,
140969,310000,140970,0,140981,97,140983,1313128,141005,82,
141065,310000,141066,33,141068,93,141069,1312496,141078,78,
141223,310000,141224,33,141225,89,141227,1324520,141272,73,
141358,310000,141372,33,141407,96,141408,1318284,141421,82,
141425,310000,141426,33,141428,100,141429,1311908,141443,83,
141528,310000,141528,33,141530,95,141531,1311200,141562,79,
141631,310000,141632,33,141633,100,141635,1311988,141646,83,
141691,310000,141692,33,141693,100,141695,1314240,141734,83,
141796,310000,141797,33,141800,95,141803,1310356,141811,80,
141897,310000,141899,33,141901,95,141902,1309772,141909,80,
141998,310000,141999,33,142000,90,142001,1318560,142034,76,
142107,310000,142108,33,142137,98,142178,1319404,142184,82,
142214,310000,142215,32,142216,100,142217,1318236,142236,83,
142300,310000,142301,32,142303,100,142305,1313320,142320,83,
142408,310000,142409,32,142413,100,142416,1311456,142425,83,
142524,310000,142524,32,142526,95,142527,1314692,142608,80,
142624,310000,142625,32,142626,100,142628,1312096,142635,83,
142724,310000,142725,32,142726,87,142733,1309664,142742,73,
142848,310000,142849,32,142850,92,142851,1317448,142884,76,
142934,310000,142935,0,142936,96,142988,1318624,142995,82,
143046,310000,143046,0,143049,100,143050,1316804,143070,83,
143138,310000,143139,0,143140,91,143157,1314200,143221,79,
143240,310000,143270,0,143272,100,143276,1316228,143285,83,
143382,310000,143383,33,143387,100,143393,1313572,143417,83,
143458,310000,143458,33,143460,96,143475,1311848,143505,81,
143507,310000,143509,33,143513,95,143515,1311848,143522,78,
143607,200000,143619,33,143620,90,143621,1319352,143645,76,
143767,310000,143768,33,143770,96,143771,1319036,143827,81,
143828,310000,143829,33,143839,100,143843,1314024,143855,83,
143916,310000,143917,33,143919,96,143920,1313444,143936,81,
144025,310000,144026,33,144028,89,144030,1314284,144052,75,
144140,310000,144141,33,144142,100,144144,1316940,144172,83,
144241,310000,144242,33,144243,97,144245,1314744,144276,82,
144344,310000,144345,33,144347,92,144349,1310988,144359,76,
144452,310000,144453,33,144454,79,144480,1318312,144519,70,
144552,310000,144553,33,144554,97,144556,1311392,144634,80,
144676,310000,144677,38,144679,100,144681,1314804,144696,83,
144758,310000,144759,38,144760,96,144762,1311008,144855,81,
144859,310000,144859,38,144861,97,144867,1310244,144919,81,
144976,310000,144977,38,144980,100,144984,1310484,145020,83,
145072,310000,145075,38,145079,94,145092,1309804,145107,80,
145160,310000,145162,38,145163,91,145164,1309460,145185,75,
145262,310000,145264,38,145288,100,145305,1312144,145315,83,
145372,310000,145372,38,145374,97,145376,1312416,145481,80,
145482,310000,145483,38,145484,100,145485,1312240,145494,83,
145574,310000,145575,38,145576,94,145597,1312600,145606,80,
145689,310000,145691,38,145694,95,145695,1313780,145717,79,
145798,310000,145799,38,145801,100,145804,1311080,145840,83,
145899,310000,145900,31,145902,97,145903,1309232,145914,81,
145999,310000,146000,31,146002,79,146004,1309964,146092,66,
146100,310000,146101,31,146102,100,146104,1314616,146123,81,
146237,310000,146244,31,146246,98,146247,1321216,146291,83,
146315,310000,146321,31,146325,100,146327,1314300,146339,83,
146413,310000,146414,31,146415,94,146428,1311304,146438,80,
146521,310000,146522,31,146524,100,146525,1312596,146604,83,
146621,310000,146622,31,146623,95,146625,1311504,146633,80,
146724,310000,146727,31,146736,97,146737,1309860,146751,82,
146838,310000,146839,31,146841,94,146842,1316796,146903,79,
146928,310000,146929,33,146932,97,146933,1312732,146955,81,
147076,310000,147077,33,147080,98,147107,1315112,147119,82,
147132,310000,147133,33,147136,95,147139,1317124,147164,78,
147234,310000,147235,33,147238,100,147244,1314588,147258,83,
147353,310000,147354,33,147356,96,147398,1314212,147430,81,
147453,310000,147453,33,147455,100,147456,1311792,147479,83,
147552,310000,147554,33,147560,84,147562,1311704,147572,69,
147660,310000,147660,33,147662,78,147663,1317172,147737,63,
147760,310000,147761,33,147762,100,147763,1313260,147850,83,
147899,310000,147904,33,147905,100,147911,1321180,147941,83,
147948,310000,147949,33,147950,100,147951,1317160,147961,83,
148058,310000,148058,28,148060,93,148062,1315112,148087,78,
148178,200000,148198,28,148249,100,148251,1315748,148310,83,
148311,200000,148315,28,148316,96,148320,1314828,148362,81,
148393,200000,148394,28,148398,87,148400,1309732,148410,71,
148498,200000,148499,28,148500,65,148546,1312576,148583,62,
148604,200000,148604,28,148608,97,148668,1311976,148731,82,
148731,200000,148732,28,148733,100,148734,1320224,148751,83,
148754,200000,148767,28,148770,100,148773,1315328,148814,83,
148906,200000,148907,28,148914,100,148916,1311212,148938,83,
149024,200000,149026,36,149053,97,149054,1314156,149082,82,
149083,200000,149083,36,149085,100,149086,1313052,149106,83,
149178,200000,149180,36,149182,97,149183,1311688,149200,81,
149279,200000,149280,36,149281,85,149282,1309948,149288,70,
149380,200000,149381,36,149383,79,149421,1320740,149453,71,
149481,310000,149482,36,149483,95,149485,1313108,149493,76,
149581,310000,149582,36,149583,100,149584,1320600,149629,83,
149684,310000,149687,0,149689,97,149690,1313976,149762,82,
149784,310000,149785,0,149787,100,149788,1311208,149803,83,
149908,310000,149909,0,149910,98,149911,1314728,149968,82,
149999,310000,150001,0,150002,97,150004,1312116,150014,81,
150102,310000,150103,0,150104,86,150105,1312268,150118,72,
150218,310000,150219,40,150221,93,150222,1320516,150239,78,
150336,310000,150347,40,150352,96,150353,1317540,150395,81,
150395,310000,150396,40,150431,100,150433,1321012,150455,83,
150488,310000,150488,40,150490,97,150491,1317116,150512,80,
150600,310000,150601,40,150609,95,150611,1314068,150655,80,
150705,310000,150707,40,150710,95,150715,1313668,150787,79,
150803,310000,150814,40,150816,100,150818,1312992,150826,83,
150915,200000,150916,40,150918,97,150919,1311932,150931,81,
151028,200000,151029,40,151030,75,151031,1317584,151099,63,
151116,200000,151117,40,151123,100,151130,1313724,151247,83,
151248,310000,151249,40,151250,100,151251,1320760,151257,83,
151320,310000,151321,31,151323,93,151325,1316316,151339,78,
151420,310000,151421,31,151423,97,151424,1313648,151462,82,
151523,310000,151525,31,151527,100,151528,1315584,151614,83,
151650,310000,151651,31,151653,98,151654,1312852,151685,82,
151701,200000,151702,31,151703,95,151705,1313496,151734,80,
151802,200000,151802,31,151804,87,151804,1308436,151819,73,
151902,200000,151903,31,151904,65,151905,1311596,151921,55,
152002,310000,152003,31,152004,95,152005,1311476,152032,79,
152121,310000,152172,31,152174,98,152190,1313616,152206,82,
152230,310000,152232,31,152234,100,152235,1311648,152263,83,
152326,310000,152329,31,152330,97,152331,1310868,152345,81,
152447,310000,152459,34,152461,96,152463,1313116,152499,80,
152538,200000,152561,34,152563,97,152567,1311508,152585,81,
152639,200000,152640,34,152641,100,152642,1308608,152660,83,
152740,200000,152740,34,152742,90,152743,1315504,152802,75,
152849,310000,152850,34,152851,100,152852,1313944,152964,83,
152966,310000,152968,34,152980,100,152983,1314268,153007,83,
153050,310000,153051,34,153054,96,153067,1310652,153075,81,
153162,310000,153163,34,153165,95,153167,1311220,153176,77,
153268,310000,153269,34,153270,97,153271,1313348,153297,83,
153329,310000,153332,34,153335,100,153336,1311480,153366,83,
153431,310000,153433,34,153435,95,153438,1310936,153466,80,
153531,310000,153533,38,153534,90,153536,1310920,153615,75,
153632,310000,153633,38,153635,97,153636,1314296,153656,81,
153738,310000,153738,38,153740,100,153741,1317832,153824,83,
153838,310000,153839,38,153840,100,153841,1315788,153862,83,
153940,310000,153953,38,153955,100,153956,1312452,153976,83,
154041,310000,154042,38,154043,97,154044,1313012,154073,81,
154144,310000,154145,38,154147,97,154148,1313808,154179,82,
154249,310000,154250,38,154259,97,154266,1312092,154276,82,
154349,310000,154388,38,154411,87,154430,1318368,154459,74,
154460,310000,154461,38,154462,100,154464,1314720,154483,78,
154568,310000,154569,38,154570,95,154571,1319112,154636,82,
154652,310000,154653,33,154654,100,154656,1316260,154672,83,
154816,310000,154825,33,154826,95,154832,1311692,154882,80,
154882,310000,154943,33,154945,100,154946,1314648,154962,83,
154968,310000,154970,33,154971,100,154973,1312740,154993,83,
155069,310000,155071,33,155072,100,155074,1311832,155092,83,
155178,200000,155179,33,155181,88,155182,1314864,155266,74,
155278,310000,155279,33,155281,100,155282,1310108,155290,83,
155398,310000,155398,33,155400,100,155401,1317788,155419,83,
155482,310000,155485,33,155487,93,155488,1312280,155550,79,
155590,310000,155591,33,155592,97,155593,1311492,155718,82,
155718,310000,155719,33,155723,100,155725,1312284,155735,83,
155793,310000,155795,33,155803,100,155807,1311684,155818,83,
155892,310000,155893,31,155900,88,155902,1309052,155914,74,
156000,310000,156002,31,156004,91,156006,1313672,156034,75,
156105,310000,156107,31,156109,100,156111,1316936,156185,83,
156204,310000,156205,31,156207,100,156215,1314056,156237,83,
156311,310000,156312,31,156314,100,156315,1312376,156356,83,
156428,310000,156429,31,156431,97,156432,1312780,156452,82,
156529,310000,156532,31,156536,100,156539,1312652,156573,83,
156629,310000,156631,31,156640,95,156641,1312384,156651,79,
156731,310000,156732,31,156736,75,156737,1311596,156749,65,
156838,200000,156839,31,156840,97,156841,1318328,156877,81,
156939,310000,156940,31,156942,97,156943,1315056,157043,81,
157044,310000,157044,0,157046,100,157047,1313416,157055,83,
157148,310000,157148,0,157150,93,157151,1313720,157165,77,
157249,310000,157249,36,157251,97,157252,1314264,157274,81,
157357,310000,157361,36,157368,100,157369,1314076,157448,83,
157482,310000,157488,36,157490,96,157491,1311484,157500,80,
157588,310000,157589,36,157591,92,157592,1317016,157635,78,
157640,310000,157641,36,157642,100,157643,1315776,157656,83,
157758,310000,157758,0,157760,97,157761,1320232,157817,82,
157850,310000,157851,0,157858,100,157859,1316756,157893,83,
158000,310000,158001,0,158003,96,158011,1313836,158043,81,
158100,310000,158101,0,158103,100,158104,1315624,158152,83,
158201,310000,158204,0,158211,97,158214,1313472,158252,82,
158302,200000,158303,33,158304,94,158305,1313040,158315,78,
158402,200000,158403,33,158405,71,158406,1311504,158421,59,
158509,310000,158511,33,158513,97,158515,1315932,158534,81,
158615,310000,158637,33,158639,96,158640,1316432,158721,80,
158721,310000,158722,33,158730,100,158732,1313080,158749,83,
158830,310000,158831,33,158832,95,158835,1310296,158845,80,
158882,310000,158883,33,158885,100,158886,1309660,158901,83,
158988,310000,158989,33,158990,95,159001,1311116,159014,80,
159099,310000,159100,33,159106,100,159115,1311476,159135,83,
159203,200000,159204,33,159206,94,159208,1311084,159218,79,
159300,200000,159301,33,159302,88,159303,1309188,159313,73,
159408,200000,159409,33,159411,97,159412,1313088,159434,82,
159512,200000,159513,42,159515,100,159542,1319176,159593,83,
159613,200000,159614,42,159620,100,159622,1315308,159653,83,
159717,200000,159718,42,159723,100,159732,1312544,159740,83,
159829,200000,159830,42,159847,95,159848,1313156,159855,80,
159932,200000,159938,42,159939,100,159940,1310716,159979,83,
160033,200000,160034,42,160035,87,160037,1310436,160046,72,
160148,200000,160149,42,160150,72,160151,1315104,160208,60,
160209,310000,160210,42,160218,100,160230,1313520,160359,83,
160360,310000,160366,42,160382,98,160383,1313340,160400,82,
160414,310000,160415,0,160417,90,160429,1315720,160457,80,
160511,310000,160512,0,160513,100,160523,1313136,160550,83,
160614,310000,160615,36,160616,97,160617,1313828,160701,81,
160715,310000,160716,36,160718,100,160719,1312956,160771,83,
160816,310000,160817,36,160819,97,160820,1310272,160840,81,
160925,200000,160926,36,160944,90,160946,1320232,160980,77,
161020,200000,161021,36,161023,97,161025,1313724,161138,81,
161138,310000,161139,36,161141,100,161142,1321892,161155,83,
161220,310000,161221,36,161222,87,161227,1314768,161235,74,
161331,310000,161332,36,161335,100,161336,1312280,161380,83,
161438,310000,161439,36,161476,95,161480,1315860,161519,79,
161539,310000,161540,36,161541,97,161543,1313276,161577,83,
161640,200000,161641,36,161643,94,161644,1313340,161652,79,
161748,200000,161749,33,161750,80,161751,1315276,161790,67,
161849,200000,161851,33,161853,100,161855,1313388,161954,83,
161955,200000,161956,33,161983,100,161984,1321192,162013,83,
162051,200000,162052,33,162053,97,162054,1317560,162062,81,
162154,310000,162154,33,162157,92,162168,1313100,162183,78,
162258,310000,162259,33,162260,97,162281,1315680,162324,82,
162364,310000,162371,33,162378,100,162381,1313464,162415,83,
162461,310000,162461,33,162463,94,162467,1313100,162477,77,
162568,310000,162569,33,162570,78,162571,1310892,162631,65,
162663,310000,162664,33,162667,100,162671,1311232,162680,83,
162768,310000,162769,33,162771,100,162772,1317976,162837,83,
162870,310000,162871,35,162873,95,162875,1314852,162888,79,
162969,310000,162970,35,162972,100,162973,1313204,162988,81,
163094,310000,163095,35,163096,96,163120,1313488,163155,82,
